date,active_power,current,voltage,apparent_power,power_factor,temp,feels_like,temp_min,temp_max,humidity
2023-09-29 23:00:00,418.4933333333333,3.3573333333333335,130.72666666666666,438.85400000000004,0.9515533333333333,20.434666666666665,20.278666666666666,16.39,20.434666666666665,66.86666666666666
2023-09-29 23:15:00,431.5,3.45,130.7,450.91,0.957,20.36,20.2,16.39,20.36,67.0
2023-09-29 23:30:00,574.4733333333334,4.488,130.59333333333333,585.8586666666667,0.97846,20.36,20.209999999999997,16.39,20.36,67.33333333333333
2023-09-29 23:45:00,713.3733333333333,5.881333333333333,130.2866666666667,762.618,0.93876,20.36,20.239333333333335,16.39,20.36,68.46666666666667
2023-09-30 00:00:00,506.72666666666663,4.293333333333334,130.95999999999998,562.0613333333333,0.8994533333333333,19.919999999999998,19.769999999999996,16.39,19.919999999999998,69.0
2023-09-30 00:15:00,465.9,4.0,131.2,524.8,0.8878,19.697999999999997,19.526,19.470000000000002,19.697999999999997,69.0
2023-09-30 00:30:00,465.9,4.0,131.2,524.8,0.8878,19.25,19.030000000000005,19.25,19.25,69.0
2023-09-30 00:45:00,426.97999999999996,3.624,131.28,475.638,0.90472,19.25,19.030000000000005,17.431333333333335,19.25,69.0
2023-09-30 01:00:00,326.2,2.54,131.5,333.92333333333335,0.9757333333333335,18.883333333333333,18.636666666666667,15.466666666666667,18.883333333333333,69.33333333333333
2023-09-30 01:15:00,450.6933333333333,3.474666666666667,130.94666666666666,454.94666666666666,0.9906133333333335,18.7,18.45,15.317333333333332,18.7,70.0
2023-09-30 01:30:00,399.1066666666667,3.2033333333333336,130.99333333333334,419.5953333333334,0.9482733333333333,18.588,18.328,15.690666666666665,18.588,70.0
2023-09-30 01:45:00,592.2,4.74,130.7,619.52,0.9559,18.14,17.843999999999998,16.424,18.14,70.2
2023-09-30 02:00:00,592.2,4.74,130.7,619.52,0.9559,18.14,17.842666666666666,18.14,18.14,70.13333333333334
2023-09-30 02:15:00,592.2,4.74,130.7,619.52,0.9559,18.14,17.84,18.14,18.14,70.0
2023-09-30 02:30:00,595.6533333333334,4.765333333333333,130.7,622.8306666666666,0.9563333333333333,18.326666666666664,18.026666666666664,18.326666666666664,18.326666666666664,69.33333333333333
2023-09-30 02:45:00,471.34666666666664,3.8153333333333332,131.26666666666665,500.70799999999997,0.93956,18.7,18.389333333333333,18.7,18.7,67.46666666666667
2023-09-30 03:00:00,344.78,2.848,131.79999999999998,375.278,0.92324,18.7,18.38,18.7,18.7,67.0
2023-09-30 03:15:00,254.3,1.96,132.2,259.11,0.9814,18.476,18.132,18.476,18.476,67.0
2023-09-30 03:30:00,262.7266666666667,2.0466666666666664,132.22666666666666,270.63666666666666,0.9730533333333333,18.588,18.272,18.588,18.588,67.6
2023-09-30 03:45:00,427.9,3.447333333333333,131.76,453.752,0.9388533333333334,18.7,18.43,18.7,18.7,69.0
2023-09-30 04:00:00,537.3133333333333,4.263999999999999,131.35333333333332,560.0453333333334,0.95924,18.7,18.374000000000002,18.7,18.7,66.93333333333334
2023-09-30 04:15:00,473.68,3.7419999999999995,131.76000000000002,492.59,0.96332,18.7,18.334,18.7,18.7,65.46666666666667
2023-09-30 04:30:00,258.4,1.99,132.8,264.27,0.9778,18.476,18.086000000000002,18.476,18.476,65.46666666666667
2023-09-30 04:45:00,276.96666666666664,2.19,132.53333333333333,290.14,0.9581,18.14,17.762,18.14,18.14,67.06666666666666
2023-09-30 05:00:00,314.1,2.5899999999999994,132.0,341.88,0.9187,18.14,17.79,18.14,18.14,68.0
2023-09-30 05:15:00,352.8466666666667,2.880666666666667,131.86666666666667,379.70799999999997,0.9262266666666666,18.14,17.785999999999998,18.14,18.14,67.86666666666666
2023-09-30 05:30:00,519.3,4.13,131.2,541.86,0.9584,18.029999999999998,17.637999999999998,18.029999999999998,18.029999999999998,67.0
2023-09-30 05:45:00,519.3,4.13,131.2,541.86,0.9584,17.736666666666668,17.330666666666666,17.736666666666668,17.736666666666668,67.6
2023-09-30 06:00:00,315.8666666666667,2.564,132.32666666666668,339.15999999999997,0.9308466666666667,17.06866666666667,16.640666666666668,17.06866666666667,17.06866666666667,69.26666666666667
2023-09-30 06:15:00,304.9,2.49,132.4,329.68,0.9248,16.59,16.152,16.59,16.59,70.66666666666667
2023-09-30 06:30:00,282.03333333333336,2.247333333333333,132.4,297.55,0.9510733333333333,16.993333333333332,16.596,16.993333333333332,16.993333333333332,70.8
2023-09-30 06:45:00,255.9,1.97,132.4,260.83,0.9811,17.03,16.604,17.03,17.03,69.46666666666667
2023-09-30 07:00:00,337.56666666666666,2.5906666666666665,132.26000000000002,342.5433333333333,0.9845533333333333,17.03,16.59,17.03,17.03,69.0
2023-09-30 07:15:00,509.78,4.013333333333333,131.64666666666665,528.0046666666666,0.96674,17.104666666666667,16.664666666666665,17.104666666666667,17.104666666666667,68.73333333333333
2023-09-30 07:30:00,385.26,3.119333333333333,131.66,410.66866666666664,0.9375,18.034,17.618,18.034,18.034,66.2
2023-09-30 07:45:00,253.3,1.96,132.0,258.72,0.9791,19.029999999999998,18.637999999999998,19.029999999999998,19.029999999999998,63.2
2023-09-30 08:00:00,435.6066666666666,3.594666666666667,131.06,464.60066666666665,0.9695866666666666,19.846,19.474,19.846,19.846,60.8
2023-09-30 08:15:00,253.3,1.96,131.7,258.13,0.9813,19.816,19.272,18.772,20.696,54.4
2023-09-30 08:30:00,386.52666666666664,3.1486666666666667,130.94,411.67,0.9394399999999999,19.470666666666666,18.687333333333335,16.42,22.07133333333333,46.53333333333333
2023-09-30 08:45:00,564.2933333333333,4.550666666666667,130.10666666666665,591.9993333333333,0.9528466666666666,19.657333333333334,18.877333333333333,16.44,22.403333333333332,46.0
2023-09-30 09:00:00,491.67333333333335,3.978,130.43333333333334,518.7993333333333,0.9487733333333334,19.76,18.979333333333333,16.44,22.59,45.46666666666667
2023-09-30 09:15:00,254.7,1.99,130.9,260.49,0.9778,20.817333333333334,20.090666666666667,18.173333333333336,23.066666666666666,43.4
2023-09-30 09:30:00,323.7866666666667,2.682,130.48,349.72666666666663,0.93126,21.060000000000002,20.362666666666666,18.44,23.289333333333335,43.733333333333334
2023-09-30 09:45:00,496.6333333333333,4.219333333333333,129.28,545.272,0.9071933333333333,21.44,20.766000000000002,18.44,23.993333333333332,43.0
2023-09-30 10:00:00,280.76666666666665,2.533333333333333,129.83333333333334,327.83799999999997,0.8038666666666666,23.530666666666665,23.237333333333332,21.95266666666667,24.25,49.6
2023-09-30 10:15:00,361.42857142857144,3.0035714285714286,129.71428571428572,388.32142857142856,0.9343857142857143,23.80785714285714,23.638571428571428,23.23,23.817857142857143,53.357142857142854
2023-09-30 10:30:00,555.3266666666666,4.802666666666666,128.76000000000002,612.366,0.9036333333333334,24.204666666666665,24.099333333333334,23.814,24.51066666666667,54.333333333333336
2023-09-30 10:45:00,259.06666666666666,2.418,129.4,312.85266666666666,0.8206533333333333,24.176666666666666,24.082666666666668,24.115333333333336,25.206666666666667,54.93333333333333
2023-09-30 11:00:00,230.51999999999998,2.2520000000000002,129.51333333333335,291.65666666666664,0.79076,24.287333333333333,24.195333333333334,24.287333333333333,25.616,54.46666666666667
2023-09-30 11:15:00,324.34000000000003,2.7239999999999998,128.64000000000001,349.998,0.91432,24.642,24.471333333333334,24.140666666666668,26.136000000000003,50.2
